activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,units,IC50,target_chembl_id,target_organism,type
17777501,CHEMBL3888726,"VEGFR2 Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mis per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3978214,=,nM,8.0,CHEMBL279,Homo sapiens,IC50
17777502,CHEMBL3888726,"VEGFR2 Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mis per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3940300,=,nM,6.0,CHEMBL279,Homo sapiens,IC50
17777505,CHEMBL3888726,"VEGFR2 Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mis per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3894122,=,nM,101.0,CHEMBL279,Homo sapiens,IC50
17777506,CHEMBL3888726,"VEGFR2 Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mis per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3954328,=,nM,6.0,CHEMBL279,Homo sapiens,IC50
17777507,CHEMBL3888726,"VEGFR2 Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mis per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3982995,=,nM,27.0,CHEMBL279,Homo sapiens,IC50
17779507,CHEMBL3888790,"Inhibition Assay: In a similar manner to Experimental Example 1, the % inhibitory activity (concentration of the compound 1.0 μM) and the IC50 values of the inventive compound of Example 1 against various kinases were obtained by using Kinase Profiling Service (Invitrogen) according to the manufacturer's instructions.",B,CHEMBL3967980,=,nM,261.0,CHEMBL279,Homo sapiens,IC50
17780472,CHEMBL3888803,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mls per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3950267,=,nM,13.0,CHEMBL279,Homo sapiens,IC50
17780473,CHEMBL3888803,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mls per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3913556,=,nM,7.0,CHEMBL279,Homo sapiens,IC50
17780474,CHEMBL3888803,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mls per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3941533,=,nM,17.0,CHEMBL279,Homo sapiens,IC50
17780475,CHEMBL3888803,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mls per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3975267,=,nM,7.0,CHEMBL279,Homo sapiens,IC50
17784801,CHEMBL3888877,"Kinase Assay: FlashPlates from Perkin Elmer (Boston, Mass., USA) with a 50 μl reaction volume are used. The reaction cocktail was pipetted in 4 steps in the following order: 15 μl of ATP solution (in H2O), 20 μl of assay buffer (see below), 5 μl of test sample in 10% DMSO, 10 μl of enzyme/substrate mixture (in H2O). The assay for all enzymes contained 60 mM HEPES-NaOH, pH 7.5, 3 mM MgCl2, 3 mM MnCl2, 3 μM Na-orthovanadate, 1.2 mM DTT, 50 μg/ml PEG20000, 1 μM [γ-33P]-ATP (approx. 8×10^5 cpm per well), protein kinase (variable amounts; see Table 1), and substrate (variable amounts). Certain assays also contained 1 mM CaCl2, 4 mM EDTA, 5 μg/ml Phosphatidylserine and 1 μg/ml 1.2-Dioleyl-glycerol. The MYLK2, CAMK1D, CAMK2A, CAMK2B, CAMK2D, CAMK4, CAMKK2, DAPK2 and EEF2K assays additionally contained 1 μg/ml Calmodulin and 0.5 mM CaCl2. The PRKG1 and PRKG2 assays additionally contained 1 μM cGMP. Recombinant Protein Kinases: All protein kinases were expressed in Sf9 insect cells or in E. coli as recombinant GST-fusion proteins or His-tagged proteins. All kinases were produced from human cDNAs, except JAK2, for which the mouse cDNA was used. Kinases were purified by affinity chromatography using either GSH-agarose (Sigma) or Ni-NTH-agarose (Qiagen). The purity of the protein kinases was examined by SDS-PAGE/coomassie staining. The identity of the protein kinases was checked by mass spectroscopy. Assays were made under license from Chemicon International Inc. for JAK2. The reaction cocktails were incubated at 30° C. for 80 minutes. The reaction was stopped with 50 μl of 2% (v/v) H3PO4, plates were aspirated and washed two times with 200 μl 0.9% (w/v) NaCl. All assays were performed with a BeckmanCoulter Biomek 2000/SL robotic system. Incorporation of 33Pi (counting of ""cpm"") was determined with a microplate scintillation counter (Microbeta, Wallac).",B,CHEMBL3958081,=,nM,210.0,CHEMBL279,Homo sapiens,IC50
